unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
15,19,0.12683668900893258,ACR_19,0.09988052183556903,optrode,0.027308830210234475
16,18,0.04965595399361355,ACR_19,0.044265243630053804,optrode,0.005402637988421076
17,19,0.03554664883210238,ACR_19,0.047382687580372465,optrode,-0.011856563331630182
17,21,0.006388424514238445,ACR_19,0.015168492172201193,optrode,-0.008781144246578595
18,19,0.03951575241393289,ACR_19,0.03638794840371087,optrode,0.0031323181910431
18,20,0.00033155655675750923,ACR_19,-0.008252438730152637,optrode,0.008584182644624907
0,9,-0.012927133594693732,ACR_23,-0.007137229767364705,optrode,-0.005790502793362219
1,9,0.0011792591531518057,ACR_23,-0.012026958281307353,optrode,0.013206797922159192
2,4,0.025699865262836942,ACR_23,0.01799970878837101,optrode,0.007703872542830441
2,8,0.049956523521758764,ACR_23,0.033914393615811986,optrode,0.016070738713839454
3,11,0.02763311059185158,ACR_23,0.03273779045537922,optrode,-0.005109346438235865
4,6,0.025935331717983692,ACR_23,0.040194449816153305,optrode,-0.014274967665440355
4,13,0.017173564199586135,ACR_23,0.0212017039061145,optrode,-0.004029628732734079
5,10,0.004603969275611613,ACR_23,-0.00822914089240691,optrode,0.012833328461114348
5,11,0.009187982654239087,ACR_23,-0.002972716547355113,optrode,0.012160966518259077
7,14,0.014854245539270994,ACR_23,0.014181591935320453,optrode,0.0006727954344096475
8,12,0.02120932171138995,ACR_23,0.019034903461838906,optrode,0.002175299885676385
8,13,0.023199380822900816,ACR_23,0.024087518987817316,optrode,-0.0008886349817206103
9,10,-0.0007436186508455039,ACR_23,-0.0345896231478125,optrode,0.033859809097504134
10,11,-0.00873374982937,ACR_23,0.006221170657224134,optrode,-0.014955222823317635
13,14,0.01607274924244442,ACR_23,0.01896434258920995,optrode,-0.0028924830661193716
0,1,0.05022591994166327,ACR_31,0.07266923596499844,optrode,-0.022529342468096188
0,2,0.09192380810945515,ACR_31,0.09866699977166796,optrode,-0.006805016201734279
0,3,0.09452723376162107,ACR_31,0.09815050026496289,optrode,-0.003657213904950482
0,5,0.059173406408219886,ACR_31,0.05777164678471958,optrode,0.0014065689674302093
0,7,0.04781701303397181,ACR_31,0.06710452878048137,optrode,-0.019352018976516665
