unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
1,4,0.019046473316548622,ACR_53,0.004487043027059864,optrode,0.014561703828454495
1,5,0.02110181546302132,ACR_53,0.007694336230278993,optrode,0.013410460340985444
1,6,0.011210444045903172,ACR_53,0.004387867444790989,optrode,0.006823018096430555
1,7,0.04389197522806412,ACR_53,0.017079679130020474,optrode,0.026838853674241808
1,8,0.04148190076445275,ACR_53,0.035174669989099426,optrode,0.006316531185809965
1,11,0.03210461747185693,ACR_53,0.023179362589736345,optrode,0.008932139223929571
1,12,0.033159453374260614,ACR_53,0.01700984527834504,optrode,0.016160128806891938
2,3,0.023024310959711962,ACR_53,0.009239387746924297,optrode,0.013788730123920935
2,4,0.01057483001334978,ACR_53,0.01416275816787356,optrode,-0.0035884809976782592
2,5,0.02092781704564662,ACR_53,0.015499166202198829,optrode,0.005430465652914638
2,7,0.03659634619688384,ACR_53,0.02326825689141158,optrode,0.01334023958389656
2,8,0.0341862110875781,ACR_53,0.03573015920416728,optrode,-0.0015458375541483396
2,9,0.03850685503848834,ACR_53,0.05123080475052871,optrode,-0.012749791147939067
2,10,0.008513680402783275,ACR_53,0.011966408947339285,optrode,-0.00345309406277056
2,11,0.028041023837647904,ACR_53,0.02496936402773895,optrode,0.003073821671031346
2,12,0.025396240775252897,ACR_53,0.016806406939138745,optrode,0.008593713258498854
2,13,0.0228591114372753,ACR_53,0.01451762634475998,optrode,0.008344447885754714
3,5,0.008954998113259196,ACR_53,0.00308044042619722,optrode,0.005874787328018641
3,6,0.020715582823150773,ACR_53,0.008820283763386505,optrode,0.011898034343685667
3,7,0.029735778100695352,ACR_53,0.021889815643256094,optrode,0.007851234122365072
3,8,0.03051605532816069,ACR_53,0.016024663623297967,optrode,0.014499497617686218
4,5,0.0025113853209341465,ACR_53,-0.0010657298741140995,optrode,0.00357712087836293
4,6,0.00010811526981157824,ACR_53,-8.13256018419705e-05,optrode,0.00018944087225409055
4,8,0.01361848264602505,ACR_53,0.009187461175301573,optrode,0.004431604957034005
4,10,0.0014987960004203046,ACR_53,0.005808490168136042,optrode,-0.004309758370104306
4,11,0.0276691283945196,ACR_53,0.025830464428345766,optrode,0.0018399810874509988
4,13,0.025069942665011134,ACR_53,0.009787923959533033,optrode,0.015286960266598941
5,6,0.006605146674577558,ACR_53,0.0015728339490742368,optrode,0.005032407487417582
5,7,0.04596308589371427,ACR_53,0.008851090997891976,optrode,0.03714417212346313
5,8,0.019397685477302227,ACR_53,0.01673731839259819,optrode,0.002661237376370411
6,7,0.010865974428669066,ACR_53,0.0003909323570127077,optrode,0.010475469728400364
6,8,0.00811221680091786,ACR_53,0.010558079858600827,optrode,-0.0024460774409330675
6,11,0.009817337277798266,ACR_53,0.0030137660886613085,optrode,0.00680387748154946
7,8,0.022265831666620793,ACR_53,0.018689843270491308,optrode,0.0035774924070564387
7,9,0.018677253797714292,ACR_53,0.0066069854205515095,optrode,0.012072344482600146
7,10,0.01886383165571985,ACR_53,0.028688012253079757,optrode,-0.00982981657765081
7,11,0.04353985879469659,ACR_53,0.0221822398873484,optrode,0.021381524016394295
7,12,0.032389677949256596,ACR_53,0.015951160206437047,optrode,0.01644849837846498
7,13,0.02437781172585591,ACR_53,0.011284020479009928,optrode,0.01309814306807353
8,9,0.014095496390191517,ACR_53,7.609315864630373e-05,optrode,0.014020336854621212
8,10,-0.003099009693123222,ACR_53,0.008568882414274167,optrode,-0.011668111763041515
8,12,0.03030169376198396,ACR_53,0.023922842446247823,optrode,0.006383565424833447
8,13,0.030530510997450657,ACR_53,0.02433149009052222,optrode,0.006203708874573
9,10,-0.002316480352293173,ACR_53,0.01844373313998983,optrode,-0.020762309405567572
10,11,0.006095192723102945,ACR_53,0.003626891100009841,optrode,0.0024683612031272608
10,12,0.009327478789403676,ACR_53,0.010523716074445801,optrode,-0.001196355289675665
10,13,0.016248822826679367,ACR_53,0.008362558962481559,optrode,0.007887499172396412
11,12,0.029109466302303152,ACR_53,0.016575667341045548,optrode,0.012540506899441754
0,1,0.009751428605778854,ACR_54,0.0025321894782369195,optrode,0.007219542821989777
0,2,0.014363238512942323,ACR_54,0.002847015435250867,optrode,0.01151720323235766
0,4,0.027411043754837473,ACR_54,0.013694906073010656,optrode,0.013722149756053917
0,5,0.009894714699724087,ACR_54,0.007560795526368973,optrode,0.002334098030103966
0,6,0.0206038539756477,ACR_54,0.016667469276982837,optrode,0.003937757325816353
0,7,0.002393907024029418,ACR_54,0.006202642962710044,optrode,-0.003808810911813113
0,8,0.02613694302697976,ACR_54,0.02539927272668363,optrode,0.0007381604690017939
1,2,0.022741078294240217,ACR_54,0.0069502275254914574,optrode,0.01579466030382589
1,4,0.03435143044257369,ACR_54,0.005895672407689602,optrode,0.028469211099426392
1,8,0.02284837065124077,ACR_54,0.009418461824014915,optrode,0.013433607544815594
2,3,0.023320866417062693,ACR_54,-0.00672577983948696,optrode,0.030050976839471902
2,4,0.015188805946078965,ACR_54,-0.001959437915898081,optrode,0.017149414549669735
2,5,0.02114954675486362,ACR_54,0.0020048713163171358,optrode,0.019147827019815062
2,6,0.016718347339519858,ACR_54,0.002106982446146568,optrode,0.014612919646916099
2,7,0.011007395375244356,ACR_54,0.00035274092866452444,optrode,0.010655099026379995
3,5,0.06031654969860678,ACR_54,0.011685093595401604,optrode,0.048704229910372474
3,6,0.047493883531955675,ACR_54,0.0393698383898098,optrode,0.008139443896881114
3,7,0.025427121061045103,ACR_54,0.024369672136436902,optrode,0.0010581049746294577
3,8,0.05970139834867269,ACR_54,0.0564737390372429,optrode,0.0032385896991588906
4,5,0.039670649856247076,ACR_54,0.0037625294429289007,optrode,0.035928933031064134
4,6,0.02966168481466737,ACR_54,0.018972641594966748,optrode,0.010695469788850543
4,7,0.020817221709530584,ACR_54,0.016589888283590253,optrode,0.004228819070346761
5,6,0.02756159015538408,ACR_54,0.012073540952233695,optrode,0.015494444653159273
5,7,0.01914423640544985,ACR_54,0.011584894500161426,optrode,0.007561162908227767
5,8,0.03674765747489633,ACR_54,0.014131440719351608,optrode,0.02263183061344973
6,7,0.02012681600111436,ACR_54,0.009686988561878059,optrode,0.010442242796580396
6,8,0.041976463825939364,ACR_54,0.05488051344860868,optrode,-0.012934566473407738
7,8,0.00558727429448401,ACR_54,0.00837088640384289,optrode,-0.002783749496852098
0,1,0.10657691495327189,ACR_55,0.10038024215473809,optrode,0.006263764953735804
0,2,0.02707060561632873,ACR_55,0.023401581706708523,optrode,0.003671366186526425
0,3,0.03153529384621503,ACR_55,0.034748036348622,optrode,-0.0032162779441294934
0,4,0.05563711411941845,ACR_55,0.07910715187868148,optrode,-0.023578161239361038
0,5,0.05001637345959746,ACR_55,0.04663428263743443,optrode,0.00339001090283321
0,6,0.05012118455671216,ACR_55,0.026851735612592846,optrode,0.023305026380891432
0,8,0.031130397709306493,ACR_55,0.014496435080993145,optrode,0.0166430090659683
0,9,0.1314216827508072,ACR_55,0.11620914882726333,optrode,0.015449698281534752
0,14,0.04860615174977444,ACR_55,0.0412758862717903,optrode,0.007345133564824684
0,15,0.0592936278648435,ACR_55,0.05931943203184444,optrode,-2.589524743679128e-05
1,2,0.014041221973627822,ACR_55,0.003578359438435444,optrode,0.010463770141013636
1,4,0.03395502759089192,ACR_55,0.03689115644008574,optrode,-0.0029398198443467
1,5,0.03438587357562585,ACR_55,0.04196686136095852,optrode,-0.00759208933538142
1,6,0.022508780001846106,ACR_55,0.009117033012435952,optrode,0.01339529685091441
1,7,0.033668456659860256,ACR_55,0.028342104822989,optrode,0.005331489797357106
1,8,0.022259544003179383,ACR_55,0.013042347863182334,optrode,0.009220134084862353
1,9,0.09550117698438276,ACR_55,0.0865914313901092,optrode,0.008984281584344
1,13,0.023253370383224038,ACR_55,0.025961516172687483,optrode,-0.002709788297608356
1,15,0.033937382913590323,ACR_55,0.039285369976212105,optrode,-0.005355177937182473
2,3,0.011666257804692623,ACR_55,0.0077945339542665505,optrode,0.003872095301556364
2,4,0.014122175185719309,ACR_55,0.010738915213442071,optrode,0.0033837860593596628
2,6,0.01441445503364815,ACR_55,0.00736769482516266,optrode,0.00704762534367809
2,7,0.013285237372624197,ACR_55,0.0071319664719546655,optrode,0.006153931661267164
2,8,0.01454011921811776,ACR_55,0.013492128603401472,optrode,0.0010481966307674742
2,9,0.03439628794553052,ACR_55,0.0142271520658631,optrode,0.020181750288057416
2,11,0.012534184245597144,ACR_55,0.007723780777937485,optrode,0.0048109063296303675
2,13,0.008549172897186045,ACR_55,0.004637108462210129,optrode,0.0039122394884491185
2,15,0.015353359149024345,ACR_55,0.006542789455815351,optrode,0.008811682893473994
3,4,0.013676733106756541,ACR_55,0.0004034132213970587,optrode,0.013274172717310488
3,5,0.008656466765672074,ACR_55,0.002415994345528378,optrode,0.006240683951536227
3,7,0.014027338789957638,ACR_55,0.003162597033902182,optrode,0.010865651356047052
3,8,0.001240369617660407,ACR_55,0.0009588291976274298,optrode,0.00028154076230892534
3,9,0.024736030736042372,ACR_55,0.0077514973018147915,optrode,0.016989425118605975
3,11,0.0061808876558550755,ACR_55,0.0016455445814801788,optrode,0.0045354203011494605
3,12,0.0017682444932112882,ACR_55,-0.005481259494224413,optrode,0.007249560724707818
3,14,0.011450142550828995,ACR_55,0.006481417337735941,optrode,0.004969134884610807
3,15,0.020823556353772952,ACR_55,0.023874601902022674,optrode,-0.0030525726240452668
4,5,0.018644668209986323,ACR_55,0.0014395110109862927,optrode,0.01720731709796416
4,6,0.013656001583927853,ACR_55,0.011324723285505343,optrode,0.00233164311276339
4,7,0.023428501912397294,ACR_55,0.03274466549135961,optrode,-0.009323586194473852
4,8,0.008191630551603006,ACR_55,0.020980546042044884,optrode,-0.012791811497967844
4,9,0.08876356096383524,ACR_55,0.10704724195796336,optrode,-0.01846117419166482
4,10,0.03916132817508571,ACR_55,0.06617165252293619,optrode,-0.02708712271150651
4,11,0.02703360816975681,ACR_55,0.02776334636276135,optrode,-0.0007302864344153233
4,12,0.024164153125464216,ACR_55,0.038735533408202474,optrode,-0.014586066361805768
4,13,0.0246679520405935,ACR_55,0.01858748357965867,optrode,0.006083332767513015
4,14,0.023770251710406753,ACR_55,0.034029457309161626,optrode,-0.010267871702199154
4,15,0.04241784342064947,ACR_55,0.05324113556776637,optrode,-0.010848216049860762
5,6,0.007869577357715842,ACR_55,0.0027273437137200875,optrode,0.005142389342599732
5,7,0.02240901629421823,ACR_55,0.010764050378631176,optrode,0.011648302292985304
5,8,0.010745655803935803,ACR_55,-0.0012147886536495612,optrode,0.011960858680937082
5,9,0.0629603988201419,ACR_55,0.049029141248205385,optrode,0.013975304816054045
5,10,0.03613692498483362,ACR_55,0.025091863108629354,optrode,0.011055536394091185
5,11,0.0336710921394673,ACR_55,0.033941910379033144,optrode,-0.0002711281079944561
5,13,0.019788949726789143,ACR_55,0.016294527080848924,optrode,0.0034955640288090277
5,14,0.016702749784959184,ACR_55,0.01739127423586422,optrode,-0.0006887246219461803
5,15,0.03624228088353741,ACR_55,0.04136001596878722,optrode,-0.0051254628731853755
6,7,0.007883514231623562,ACR_55,0.007966761908230896,optrode,-8.325290558838794e-05
6,8,0.009326003484196103,ACR_55,0.014682915237827242,optrode,-0.005357696655136112
6,9,0.04120525650101743,ACR_55,0.024293757048476416,optrode,0.01693006269487836
6,10,0.026238287719623644,ACR_55,0.015785442795694805,optrode,0.010457557306301712
6,12,0.010305362924525538,ACR_55,0.004087144364458695,optrode,0.006218560636428371
6,13,0.006409234721037775,ACR_55,0.007061897629460181,optrode,-0.0006526925428539943
6,15,0.017278973877678322,ACR_55,0.022818958059022093,optrode,-0.005542226138036951
7,8,0.013206996689162125,ACR_55,0.02537593307880137,optrode,-0.012173617381302767
7,9,0.06574295539256961,ACR_55,0.04344981264207699,optrode,0.022360732025797858
7,11,0.020070389462848115,ACR_55,0.011880821514259872,optrode,0.008191704466254737
7,12,0.01576996854627732,ACR_55,0.009174656055271674,optrode,0.006596362537501907
7,13,0.01169424049589192,ACR_55,0.010289956967486996,optrode,0.0014044534541388948
7,14,0.0060063933048770035,ACR_55,0.0009264419872423383,optrode,0.005080023284548948
7,15,0.02963263842629462,ACR_55,0.02115661474274888,optrode,0.008481544231262125
8,9,0.06624334889497535,ACR_55,0.04549554945987409,optrode,0.020813522677179244
8,11,0.008594238377706157,ACR_55,-0.002777474055555798,optrode,0.01137193117764197
8,12,0.0012267672490782078,ACR_55,-0.0015075985898035877,optrode,0.0027343675964785043
8,13,0.007424483414536747,ACR_55,0.011699415200540063,optrode,-0.004275329196465136
8,14,-0.007859655590509057,ACR_55,-0.011953586455930715,optrode,0.004094338409230673
8,15,0.01474940795140725,ACR_55,0.011262747109890184,optrode,0.0034872542738752944
9,10,0.06177230584060373,ACR_55,0.05222623974438832,optrode,0.009577255483209764
9,11,0.02920454012592287,ACR_55,0.014766616434387148,optrode,0.014445157402183923
9,13,0.07283092149545298,ACR_55,0.048209973142527035,optrode,0.02471273107708538
9,14,0.06058764169816336,ACR_55,0.05610060890510914,optrode,0.004502366672841741
9,15,0.08957806257084389,ACR_55,0.059444325166018525,optrode,0.030304329051485772
10,11,0.0912605581306333,ACR_55,0.07558825815121528,optrode,0.015782472280761323
10,12,0.020307449336090945,ACR_55,0.018901440974089162,optrode,0.0014065491791224322
10,13,0.02759957242317989,ACR_55,0.02716009025386885,optrode,0.00043981188366105234
10,14,0.04240396730608375,ACR_55,0.04247030677559348,optrode,-6.6459156533763e-05
10,15,0.048619274937347544,ACR_55,0.05866849293598538,optrode,-0.010078305793749187
11,13,0.015353696710776514,ACR_55,0.015260897312799098,optrode,9.28211472772996e-05
11,15,0.03425217232826464,ACR_55,0.028211504342624392,optrode,0.006046584450102786
12,13,0.00791478227807729,ACR_55,0.012502204494448063,optrode,-0.004587908386811421
12,14,0.009178180765262094,ACR_55,0.00868356100094195,optrode,0.0004946592286531864
12,15,0.02906787043625385,ACR_55,0.021236355485401356,optrode,0.007836512708786637
13,15,0.035815740946947165,ACR_55,0.01622785384526121,optrode,0.0196017885961711
14,15,0.014232607650858481,ACR_55,0.0062929217750572405,optrode,0.007940563941716019
0,1,0.04112019889560878,ACR_46,0.035835576623198015,contra,0.005292470418170367
0,2,0.013625110495117741,ACR_46,0.0028482686461731715,contra,0.010777677378863964
0,3,0.07596127820036681,ACR_46,0.043532274823503025,contra,0.03254808302389685
0,5,0.02449466884520278,ACR_46,0.015843133440115193,contra,0.008655110244139914
0,6,0.02198478056309097,ACR_46,0.016489990079001003,contra,0.005496838588476889
0,7,0.01013793065135197,ACR_46,0.006128651626048531,contra,0.004009549631039666
0,9,0.012831410388666677,ACR_46,0.009000048890354703,contra,0.0038318227616997193
0,11,0.046098461957416265,ACR_46,0.040650337687659036,contra,0.005458406984511187
0,12,0.02498715698480453,ACR_46,0.01802081079889032,contra,0.006969597314779547
0,14,0.017983348456998942,ACR_46,0.01735408161632008,contra,0.0006294633695480729
1,4,0.03202264527114547,ACR_46,0.002467172265037662,contra,0.02956642061168739
1,5,0.05316951073924348,ACR_46,0.02594569487088739,contra,0.027268179986684342
1,6,0.052688765500634074,ACR_46,0.03047481525644522,contra,0.02225334875705493
1,7,0.05609727003738855,ACR_46,0.016849891254492273,contra,0.03930473943631564
1,9,0.05632415551982688,ACR_46,0.028923109877195596,contra,0.027452651161653147
1,10,0.07704388226786314,ACR_46,0.05745448779645149,contra,0.019679032732904375
1,11,0.07319862835751129,ACR_46,0.0494665160280918,contra,0.023822861460764087
1,12,0.06366749880376217,ACR_46,0.04082545335557423,contra,0.02290557754496926
1,14,0.062350080937503494,ACR_46,0.03312953802914774,contra,0.02928939927253297
1,15,0.07598949652639508,ACR_46,0.04271907347714953,contra,0.03339118180001529
2,3,0.06001633306406842,ACR_46,0.016132330948721244,contra,0.043954817354389
2,6,0.009061493786953204,ACR_46,0.003962745208470515,contra,0.005098975862823294
2,7,0.01177714551630423,ACR_46,0.004312317259973716,contra,0.007465346071852559
2,8,0.012522704349967509,ACR_46,0.0034321425810180726,contra,0.009091202949696075
2,11,0.02946682350113877,ACR_46,0.028977451772308593,contra,0.0004897899866316939
2,12,0.008136430690938277,ACR_46,0.0005768222264976586,contra,0.007559787955582605
2,13,0.013764319696027328,ACR_46,0.008506610104149433,contra,0.005258373742104272
2,14,0.029796961571621674,ACR_46,0.030865846139435334,contra,-0.0010698689431230535
3,4,0.016314358183085284,ACR_46,-0.0008196472408747747,contra,0.017135453239219257
3,6,0.053413065637288815,ACR_46,0.024704171958576455,contra,0.02875474837934041
3,8,0.05151614042473669,ACR_46,0.002471045049510359,contra,0.04909073616536936
3,9,0.049753046669715875,ACR_46,0.015142297277875132,contra,0.034650705318366525
3,10,0.059216443754580156,ACR_46,0.029662059769847794,contra,0.02961504198987506
3,11,0.0584330731770868,ACR_46,0.038556845611946,contra,0.019923745587891735
3,12,0.057075282133210246,ACR_46,0.027173584100019667,contra,0.0299571040429063
3,13,0.04144997233446519,ACR_46,0.022878722382308404,contra,0.018591019752552212
3,14,0.0378852495236433,ACR_46,0.02208669443276609,contra,0.01581310367237989
3,15,0.04846842632945481,ACR_46,0.019719725437922428,contra,0.028784151581565925
4,5,0.0027391585687795116,ACR_46,-0.00020957340790763606,contra,0.0029487388304123576
4,6,0.008122090411598337,ACR_46,0.0042671208383595165,contra,0.003855122281299317
4,11,0.0028065507806121215,ACR_46,0.00014178199679402287,contra,0.0026647761517145864
4,12,0.009841453819336246,ACR_46,0.004166227108161695,contra,0.005675520353120633
5,7,0.0012396007960327811,ACR_46,-0.0024697710685236346,contra,0.0037093775211808695
5,8,0.008812258491088003,ACR_46,0.0034019997036580196,contra,0.0054104737814581645
5,10,0.016777388569236745,ACR_46,0.013069779164512319,contra,0.0037084395756660556
5,12,0.009895709918006092,ACR_46,0.009445605470419467,contra,0.0004501465536242578
5,14,0.016348741495571646,ACR_46,0.0035707221368425635,contra,0.012779460987834106
6,8,0.014162589386460311,ACR_46,0.004035757507680492,contra,0.010127756987669972
6,10,0.029044535170241612,ACR_46,0.020169725439227876,contra,0.008880245243202606
6,11,0.035788904839490175,ACR_46,0.02558696239868213,contra,0.010211648156293482
6,12,0.03265062968240828,ACR_46,0.024249227739929987,contra,0.008408257190306512
6,13,0.0236337262952783,ACR_46,0.017695084817006813,contra,0.005941195964639469
6,15,0.018042249697718893,ACR_46,0.016565019352999085,contra,0.0014776730523693021
7,10,0.01492095271818748,ACR_46,0.012878384322150833,contra,0.0020429638090824417
7,11,0.030471825993625135,ACR_46,0.009033062183890536,contra,0.02144795472469708
7,12,0.010888955392583319,ACR_46,0.006419557873081998,contra,0.0044697397285185635
7,13,0.014853256943422943,ACR_46,0.006890160250365545,contra,0.007964080104128905
7,15,0.006566767560987338,ACR_46,-0.00026500545212216134,contra,0.006831867413427135
8,13,0.007125857561734852,ACR_46,0.0022754490877631792,contra,0.004850525162359799
9,10,0.01918234415593368,ACR_46,0.007689058818029366,contra,0.01149548711555671
9,11,0.025458974761898047,ACR_46,0.01686160069760647,contra,0.008601278428970596
9,12,0.016945918105754534,ACR_46,0.009730326135160687,contra,0.007216907232707686
9,13,0.009615738515488517,ACR_46,0.0048305061275238734,contra,0.004785491197384459
9,14,0.011077070550414321,ACR_46,0.0043289168830934165,contra,0.0067485797174585685
9,15,0.020861460480105534,ACR_46,0.0029052235086947827,contra,0.017959255894412152
10,11,0.05624187220976187,ACR_46,0.03260542366137682,contra,0.023684300008258045
10,12,0.05173748531892765,ACR_46,0.03231956437322294,contra,0.019452898062221398
10,14,0.025033667030154423,ACR_46,0.012615166793454795,contra,0.012423062340782427
10,15,0.043807997733925776,ACR_46,0.026736833616798395,contra,0.017092847251681056
11,12,0.044446888118738904,ACR_46,0.02589675292727313,contra,0.018573647113079524
11,13,0.04395553253233271,ACR_46,0.040898079469769665,contra,0.003062968913612643
11,14,0.09306327257956339,ACR_46,0.07596954266492696,contra,0.017217143675479427
11,15,0.07333633911572848,ACR_46,0.0619381962889109,contra,0.011450653526688163
12,13,0.036647123408867444,ACR_46,0.023793861399323324,contra,0.012865189273125136
13,14,0.024430444360182345,ACR_46,0.022258253654230932,contra,0.0021733759623773843
13,15,0.019381842496514583,ACR_46,0.010432954198029976,contra,0.008950937257935018
0,1,0.018043812179229048,ACR_50,0.02068063205205109,contra,-0.002637810307064111
0,2,0.007411666066520834,ACR_50,0.0043767831461710704,contra,0.0030349906914540325
0,3,0.10681166498677344,ACR_50,0.03787922052104206,contra,0.0693233106151423
1,2,0.023798887637500488,ACR_50,0.024200559521422818,contra,-0.0004019033803529734
1,3,0.08488716066461174,ACR_50,0.13097182909905197,contra,-0.04663657183564025
1,4,0.029610712696541558,ACR_50,0.03015903456089316,contra,-0.0005488120252836459
1,5,0.028061849988511474,ACR_50,0.040219098262105735,contra,-0.012171585746101107
1,6,0.01927986423512208,ACR_50,0.03027885296127939,contra,-0.011005857734555664
2,3,0.06292428554956053,ACR_50,0.037008644103918326,contra,0.025981978084692034
2,4,0.011568342080896986,ACR_50,0.0021391224447269274,contra,0.009429732465229969
2,5,0.032731471559316425,ACR_50,0.02061862533267352,contra,0.01212162009660226
2,6,0.06164131055501647,ACR_50,0.031594871936025726,contra,0.030114169570092622
3,4,0.06800516929518632,ACR_50,0.0412694947369244,contra,0.026817347347652495
3,5,0.14030338329387554,ACR_50,0.10062646652066864,contra,0.04026685564499545
